timestamp,trial,response_time,cursor_position,target_response,response
2024-02-17 15:59:14.135693,0,0.14802969997981563,25,w,w
2024-02-17 15:59:14.258380,0,0.10309310001321137,26,a,a
2024-02-17 15:59:14.449681,0,0.162069599959068,27,y,y
2024-02-17 15:59:14.536055,0,0.0639452000032179,28,space,space
2024-02-17 15:59:14.740719,0,0.16648519999580458,29,u,u
2024-02-17 15:59:14.896131,0,0.12445350002963096,30,k,k
2024-02-17 15:59:14.959468,0,0.03828020003857091,31,space,e
2024-02-17 15:59:15.077459,0,0.06955929996911436,31,space,space
2024-02-17 15:59:15.205637,0,0.10070660000201315,32,b,b
2024-02-17 15:59:15.303694,0,0.08151559997349977,33,u,u
2024-02-17 15:59:15.401935,0,0.08110630000010133,34,r,r
2024-02-17 15:59:15.697752,0,0.27683680003974587,35,u,u
2024-02-17 15:59:15.809501,0,0.08874590002233163,36,n,n
2024-02-17 15:59:15.926726,0,0.08805290004238486,37,d,d
2024-02-17 15:59:16.019237,0,0.06227920000674203,38,i,i
2024-02-17 15:59:16.286840,0,0.2322283000103198,39,space,space
2024-02-17 15:59:16.838952,0,0.5342373999883421,40,m,a
2024-02-17 15:59:17.424302,0,0.569171599985566,40,m,m
2024-02-17 15:59:17.715430,0,0.2770136999897659,41,a,a
2024-02-17 15:59:17.799711,0,0.06146379996789619,42,u,r
2024-02-17 15:59:17.971476,0,0.1475633999798447,42,u,i
2024-02-17 15:59:18.708216,0,0.7200466000358574,42,u,u
2024-02-17 15:59:18.861819,0,0.13952309999149293,43,r,r
2024-02-17 15:59:18.998121,0,0.10935809998773038,44,i,i
2024-02-17 15:59:19.189156,0,0.16680960002122447,45,t,t
2024-02-17 15:59:19.335965,0,0.1306664000148885,46,i,i
2024-02-17 15:59:19.955625,0,0.6002401000005193,47,u,u
2024-02-17 15:59:20.068988,0,0.09594789997208863,48,s,s
2024-02-17 15:59:20.157382,0,0.06792229996062815,49,space,space
2024-02-17 15:59:20.455615,0,0.26667559996712953,50,e,e
2024-02-17 15:59:20.605982,0,0.13368389999959618,51,t,t
2024-02-17 15:59:20.662000,0,0.039528299996163696,52,h,h
2024-02-17 15:59:20.751782,0,0.05979359999764711,53,i,i
2024-02-17 15:59:21.131933,0,0.34131029999116436,54,o,p
2024-02-17 15:59:21.402633,0,0.24691350001376122,54,o,o
2024-02-17 15:59:21.557280,0,0.1354879999998957,55,p,p
2024-02-17 15:59:21.752870,0,0.17994319996796548,56,i,l
2024-02-17 15:59:21.919154,0,0.14705500000854954,56,i,i
2024-02-17 15:59:22.015617,0,0.07566120004048571,57,a,a
2024-02-17 15:59:22.130054,0,0.09007969999220222,58,space,space
2024-02-17 15:59:22.506476,0,0.35062919999472797,59,g,g
2024-02-17 15:59:22.586669,0,0.0633932999917306,60,u,u
2024-02-17 15:59:22.708913,0,0.08314250002149493,61,a,e
2024-02-17 15:59:23.030820,0,0.29148389998590574,61,a,a
2024-02-17 15:59:23.247152,0,0.1908953000092879,62,t,t
2024-02-17 15:59:23.395792,0,0.12268909998238087,63,e,e
2024-02-17 15:59:23.751689,0,0.3282813999685459,64,m,m
2024-02-17 15:59:23.871026,0,0.0979073999915272,65,a,a
2024-02-17 15:59:23.984495,0,0.09509249997790903,66,l,l
2024-02-17 15:59:24.084256,0,0.062060499971266836,67,a,e
2024-02-17 15:59:24.211251,0,0.10465960000874475,67,a,space
2024-02-17 15:59:24.408578,0,0.16962050000438467,67,a,a
2024-02-17 15:59:24.518860,0,0.07938690000446513,68,space,space
2024-02-17 15:59:25.179164,0,0.639386499999091,69,v,v
2024-02-17 15:59:25.297434,0,0.09102950000669807,70,a,a
2024-02-17 15:59:25.332631,0,0.009713999985251576,71,n,n
2024-02-17 15:59:25.969460,0,0.6100846999906935,72,u,u
2024-02-17 15:59:26.081701,0,0.091987700026948,73,a,a
2024-02-17 15:59:26.212768,0,0.105049500009045,74,t,t
2024-02-17 15:59:26.399247,0,0.1595441999961622,75,u,o
2024-02-17 15:59:26.797141,0,0.37453590001678094,75,u,u
2024-02-17 15:59:26.981280,0,0.15751300001284108,76,space,space
2024-02-17 15:59:28.312115,0,1.3051462000003085,77,e,e
2024-02-17 15:59:28.504794,0,0.1648463000310585,78,s,s
2024-02-17 15:59:28.732421,0,0.20911659998819232,79,t,t
2024-02-17 15:59:28.857205,0,0.1006078000064008,80,o,o
2024-02-17 15:59:28.967268,0,0.0927380999783054,81,n,n
2024-02-17 15:59:29.108143,0,0.1177095000166446,82,i,i
2024-02-17 15:59:29.236137,0,0.11306539998622611,83,a,a
2024-02-17 15:59:29.312148,0,0.05520180001622066,84,space,space
2024-02-17 15:59:29.817202,0,0.4741709999507293,85,g,g
2024-02-17 15:59:29.901325,0,0.06027650000760332,86,e,e
2024-02-17 15:59:30.007407,0,0.06322860001819208,87,o,o
2024-02-17 15:59:30.172898,0,0.14993539999704808,88,r,r
2024-02-17 15:59:30.465925,0,0.2759297000011429,89,g,g
2024-02-17 15:59:30.567074,0,0.07665760000236332,90,i,i
2024-02-17 15:59:30.676857,0,0.08689500001491979,91,a,a
2024-02-17 15:59:30.771259,0,0.06430790002923459,92,space,space
2024-02-17 15:59:31.374197,0,0.5677240999648347,93,s,s
2024-02-17 15:59:31.523198,0,0.13292489998275414,94,e,e
2024-02-17 15:59:31.604204,0,0.06357230001594871,95,n,n
2024-02-17 15:59:31.685798,0,0.04047569999238476,96,e,e
2024-02-17 15:59:31.821311,0,0.09179700003005564,97,g,g
2024-02-17 15:59:31.980380,0,0.12280459998873994,98,a,a
2024-02-17 15:59:32.062787,0,0.05524919996969402,99,l,l
2024-02-17 15:59:32.190133,0,0.0973060000105761,100,space,space
2024-02-17 15:59:32.480455,0,0.27269180002622306,101,l,l
2024-02-17 15:59:32.603977,0,0.09630890004336834,102,e,e
2024-02-17 15:59:32.775071,0,0.1514270000043325,103,s,s
2024-02-17 15:59:32.899626,0,0.09217560000251979,104,o,o
2024-02-17 15:59:33.205457,0,0.2809269999852404,105,t,t
2024-02-17 15:59:33.308949,0,0.0838639999856241,106,h,h
2024-02-17 15:59:33.370196,0,0.04602449998492375,107,o,o
2024-02-17 15:59:33.531238,0,0.12046710000140592,108,space,space
2024-02-17 15:59:33.854868,0,0.2974582000169903,109,m,m
2024-02-17 15:59:33.935893,0,0.061085599998477846,110,o,o
2024-02-17 15:59:34.046924,0,0.08713360002730042,111,n,n
2024-02-17 15:59:34.190503,0,0.11527469998691231,112,g,g
2024-02-17 15:59:34.364764,0,0.15745050000259653,113,o,o
2024-02-17 15:59:34.626291,0,0.23559659998863935,114,l,l
2024-02-17 15:59:34.910343,0,0.25220019998960197,115,i,a
2024-02-17 15:59:35.190555,0,0.2657067999825813,115,i,i
2024-02-17 15:59:35.289843,0,0.08221179997781292,116,a,a
2024-02-17 15:59:35.374830,0,0.050166099972557276,117,space,space
2024-02-17 15:59:35.703951,0,0.2959878999972716,118,j,j
2024-02-17 15:59:35.817126,0,0.09217480005463585,119,a,a
2024-02-17 15:59:35.901264,0,0.05928149999817833,120,p,p
2024-02-17 15:59:35.986279,0,0.05881509999744594,121,a,a
2024-02-17 15:59:36.061805,0,0.05120430001989007,122,n,n
2024-02-17 15:59:36.240848,0,0.14670779998414218,123,space,space
2024-02-17 15:59:36.711586,0,0.4532607000437565,124,s,s
2024-02-17 15:59:36.806124,0,0.06289979995926842,125,i,i
2024-02-17 15:59:36.879838,0,0.05483379994984716,126,n,n
2024-02-17 15:59:36.953357,0,0.04179210000438616,127,g,g
2024-02-17 15:59:37.063408,0,0.06692840001778677,128,a,a
2024-02-17 15:59:37.156025,0,0.06473679997725412,129,p,p
2024-02-17 15:59:37.308574,0,0.11658809997607023,130,o,o
2024-02-17 15:59:37.405274,0,0.0809791999636218,131,r,r
2024-02-17 15:59:37.512522,0,0.06994110002415255,132,e,e
2024-02-17 15:59:37.603579,0,0.061388000031001866,133,space,space
2024-02-17 15:59:37.991524,0,0.3474497999995947,134,h,h
2024-02-17 15:59:38.102499,0,0.09410019998904318,135,u,u
2024-02-17 15:59:38.212715,0,0.0876758000231348,136,n,n
2024-02-17 15:59:38.404318,0,0.16245949995936826,137,g,a
2024-02-17 15:59:38.520532,0,0.09567710000555962,137,g,r
2024-02-17 15:59:39.179118,0,0.6376398000284098,137,g,g
2024-02-17 15:59:39.320912,0,0.11226389999501407,138,a,a
2024-02-17 15:59:39.387906,0,0.04533370002172887,139,r,r
2024-02-17 15:59:39.606219,0,0.17807650001486763,140,y,y
2024-02-17 15:59:39.705854,0,0.08074280002620071,141,space,space
2024-02-17 15:59:40.091971,0,0.36661570001160726,142,c,c
2024-02-17 15:59:40.201953,0,0.09350379998795688,143,u,u
2024-02-17 15:59:40.356946,0,0.13108879997162148,144,b,b
2024-02-17 15:59:40.462231,0,0.08635070000309497,145,a,a
2024-02-17 15:59:40.574573,0,0.0827045000041835,146,space,space
2024-02-17 15:59:41.087745,0,0.4954797000391409,147,a,a
2024-02-17 15:59:41.424432,0,0.31557839998276904,148,f,d
2024-02-17 15:59:41.789200,0,0.3304405999951996,148,f,f
2024-02-17 15:59:41.888401,0,0.07927800004836172,149,g,h
2024-02-17 15:59:42.021529,0,0.08968079998157918,149,g,g
2024-02-17 15:59:42.794888,0,0.7527039999840781,150,h,h
2024-02-17 15:59:42.932014,0,0.12345910002477467,151,a,a
2024-02-17 15:59:43.018806,0,0.05885690002469346,152,n,n
2024-02-17 15:59:43.167844,0,0.12323160003870726,153,i,i
2024-02-17 15:59:43.315803,0,0.12331500003347173,154,s,s
2024-02-17 15:59:43.470467,0,0.1282820000196807,155,t,t
2024-02-17 15:59:43.529493,0,0.03764600004069507,156,a,a
2024-02-17 15:59:43.584429,0,0.022392300015781075,157,n,n
2024-02-17 15:59:43.762947,0,0.13450809998903424,158,space,space
2024-02-17 15:59:44.400907,0,0.6082740999991074,159,t,o
2024-02-17 15:59:44.487329,0,0.061188100022263825,159,t,t
2024-02-17 15:59:44.687329,0,0.16085570002906024,160,o,o
2024-02-17 15:59:44.714730,0,0.005702900001779199,161,g,g
2024-02-17 15:59:45.103853,0,0.358663399994839,162,o,o
2024-02-17 15:59:45.365300,0,0.23931800003629178,163,space,space
2024-02-17 15:59:45.599808,0,0.20704120001755655,164,n,n
2024-02-17 15:59:45.703787,0,0.0769397999974899,165,a,a
2024-02-17 15:59:45.797840,0,0.070305900007952,166,u,u
2024-02-17 15:59:45.886352,0,0.05952960002468899,167,r,r
2024-02-17 15:59:46.161366,0,0.24993629998061806,168,u,u
2024-02-17 15:59:46.520493,0,0.32158659998094663,169,space,space
2024-02-17 15:59:46.789842,0,0.24727309995796531,170,r,n
2024-02-17 15:59:47.036242,0,0.22673359996406361,170,r,r
2024-02-17 15:59:47.113477,0,0.0531053000013344,171,u,u
2024-02-17 15:59:47.220647,0,0.07473559997742996,172,s,s
2024-02-17 15:59:47.380621,0,0.13588480005273595,173,s,s
2024-02-17 15:59:47.472807,0,0.06212089996552095,174,i,i
2024-02-17 15:59:47.571743,0,0.062359999981708825,175,a,a
2024-02-17 15:59:47.707754,0,0.11414530000183731,176,space,space
2024-02-17 15:59:48.173563,0,0.44836770003894344,177,b,b
2024-02-17 15:59:48.273386,0,0.08015200000954792,178,a,a
2024-02-17 15:59:48.380408,0,0.07811509998282418,179,n,n
2024-02-17 15:59:48.938433,0,0.5287241999758407,180,g,g
2024-02-17 15:59:49.246469,0,0.2865633000037633,181,l,h
2024-02-17 15:59:49.490509,0,0.21364139998331666,181,l,l
2024-02-17 15:59:49.624117,0,0.11418330000014976,182,a,a
2024-02-17 15:59:49.799869,0,0.15656050003599375,183,d,d
2024-02-17 15:59:50.106484,0,0.2791391999926418,184,e,e
2024-02-17 15:59:50.707992,0,0.5809082000050694,185,s,s
2024-02-17 15:59:50.830942,0,0.08757750003132969,186,h,h
2024-02-17 15:59:50.926964,0,0.06619109999155626,187,space,space
2024-02-17 15:59:51.128959,0,0.16636959998868406,188,c,c
2024-02-17 15:59:51.181962,0,0.02071570005500689,189,o,o
2024-02-17 15:59:51.262036,0,0.04870039998786524,190,n,n
2024-02-17 15:59:51.381033,0,0.08532489999197423,191,g,g
2024-02-17 15:59:51.447031,0,0.037635000015143305,192,o,o
2024-02-17 15:59:51.657198,0,0.16041109996149316,193,space,space
2024-02-17 15:59:52.003812,0,0.32662269996944815,194,b,b
2024-02-17 15:59:52.126403,0,0.09944620000896975,195,u,u
2024-02-17 15:59:52.222592,0,0.07892140001058578,196,r,r
2024-02-17 15:59:52.338736,0,0.07223960000555962,197,k,k
2024-02-17 15:59:52.788326,0,0.4279918000102043,198,i,i
2024-02-17 15:59:52.883748,0,0.07232549996115267,199,n,n
2024-02-17 15:59:52.989768,0,0.06484919996000826,200,a,a
2024-02-17 15:59:53.073770,0,0.04571209999267012,201,space,space
2024-02-17 15:59:53.263789,0,0.15223390003666282,202,m,m
2024-02-17 15:59:53.395786,0,0.10202640003990382,203,a,a
2024-02-17 15:59:53.496157,0,0.06903800001600757,204,d,d
2024-02-17 15:59:53.586510,0,0.058069299964699894,205,a,a
2024-02-17 15:59:53.783156,0,0.15551150002283975,206,g,g
2024-02-17 15:59:54.299073,0,0.4884143999661319,207,a,c
2024-02-17 15:59:54.368318,0,0.04019889998016879,207,a,a
2024-02-17 15:59:54.422514,0,0.008805399993434548,208,s,s
2024-02-17 15:59:54.806897,0,0.3437705999822356,209,c,v
2024-02-17 15:59:55.077099,0,0.249273199995514,209,c,c
2024-02-17 15:59:55.192077,0,0.0978954000165686,210,a,a
2024-02-17 15:59:55.283225,0,0.0546330000506714,211,r,r
2024-02-17 15:59:55.373284,0,0.061770199972670525,212,space,space
2024-02-17 15:59:55.807251,0,0.3963895000051707,213,i,i
2024-02-17 15:59:55.882226,0,0.05363069998566061,214,s,s
2024-02-17 15:59:56.059708,0,0.14654280000831932,215,r,r
2024-02-17 15:59:56.156663,0,0.07854680001037195,216,a,a
2024-02-17 15:59:56.288983,0,0.11107280000578612,217,e,l
2024-02-17 15:59:56.413438,0,0.10254559997702017,217,e,e
2024-02-17 15:59:56.514910,0,0.07084319996647537,218,l,space
2024-02-17 15:59:57.452817,0,0.9082568999729119,218,l,l
2024-02-17 15:59:57.571892,0,0.09350110002560541,219,space,space
2024-02-17 15:59:57.899081,0,0.3038452999899164,220,b,b
2024-02-17 15:59:58.110429,0,0.18209760001627728,221,h,h
2024-02-17 15:59:58.233428,0,0.10558620002120733,222,u,i
2024-02-17 15:59:58.620432,0,0.3590826999861747,222,u,t
2024-02-17 15:59:58.691601,0,0.0459996999707073,222,u,a
2024-02-17 15:59:58.839725,0,0.10878899996168911,222,u,n
2024-02-17 15:59:59.877432,0,1.01551479997579,222,u,t
2024-02-17 15:59:59.993023,0,0.09739500004798174,222,u,a
2024-02-17 16:00:00.141153,0,0.11246779997600242,222,u,n
2024-02-17 16:00:00.443943,0,0.2820009000133723,222,u,u
2024-02-17 16:00:00.574798,0,0.09656199999153614,223,t,t
2024-02-17 16:00:00.638484,0,0.042755100002978,224,a,a
2024-02-17 16:00:00.857449,0,0.17603710002731532,225,n,n
2024-02-17 16:00:01.067794,0,0.18952720001107082,226,space,space
2024-02-17 16:00:01.422607,0,0.32754289999138564,227,d,d
2024-02-17 16:00:01.516814,0,0.07188449997920543,228,j,j
2024-02-17 16:00:01.638717,0,0.09309669997310266,229,i,i
2024-02-17 16:00:01.899685,0,0.23811909998767078,230,b,b
2024-02-17 16:00:02.008103,0,0.07893820002209395,231,o,o
2024-02-17 16:00:02.184897,0,0.15603060001740232,232,u,u
2024-02-17 16:00:02.274493,0,0.06215740001061931,233,t,t
2024-02-17 16:00:02.398579,0,0.08508720004465431,234,i,i
2024-02-17 16:00:03.415848,1,0.9861191000090912,0,s,s
2024-02-17 16:00:03.607650,1,0.17814430000726134,1,w,e
2024-02-17 16:00:03.774195,1,0.14554400002816692,1,w,e
2024-02-17 16:00:03.845666,1,0.04974029998993501,1,w,d
2024-02-17 16:00:03.956374,1,0.07445450004888698,1,w,e
2024-02-17 16:00:04.008974,1,0.030330999987199903,1,w,space
2024-02-17 16:00:04.450093,1,0.4020196999772452,1,w,w
2024-02-17 16:00:04.640966,1,0.16218769998522475,2,e,e
2024-02-17 16:00:04.711678,1,0.049040299956686795,3,d,d
2024-02-17 16:00:04.826550,1,0.07854899996891618,4,e,e
2024-02-17 16:00:04.914563,1,0.06698200001846999,5,n,space
2024-02-17 16:00:05.247218,1,0.2986333000008017,5,n,n
2024-02-17 16:00:05.428723,1,0.16576860001077875,6,space,space
2024-02-17 16:00:05.583370,1,0.1376567999832332,7,c,c
2024-02-17 16:00:05.693128,1,0.08109020005213097,8,o,o
2024-02-17 16:00:05.855091,1,0.1426426999969408,9,m,m
2024-02-17 16:00:05.954274,1,0.07460079999873415,10,o,o
2024-02-17 16:00:06.266386,1,0.2844817000441253,11,r,r
2024-02-17 16:00:06.424391,1,0.14474390004761517,12,o,o
2024-02-17 16:00:06.608385,1,0.16229649999877438,13,s,s
2024-02-17 16:00:06.995392,1,0.365918800001964,14,space,space
2024-02-17 16:00:07.204728,1,0.19218149996595457,15,g,g
2024-02-17 16:00:07.370766,1,0.14078229997539893,16,r,r
2024-02-17 16:00:07.443777,1,0.04677379998611286,17,e,e
2024-02-17 16:00:07.594486,1,0.11264629999641329,18,e,e
2024-02-17 16:00:07.745754,1,0.13269539998145774,19,c,c
2024-02-17 16:00:07.827959,1,0.06510599999455735,20,e,e
2024-02-17 16:00:07.926632,1,0.06111909996252507,21,space,space
2024-02-17 16:00:08.344965,1,0.3815848000231199,22,g,g
2024-02-17 16:00:08.574966,1,0.21274410001933575,23,r,e
2024-02-17 16:00:08.792509,1,0.19642759999260306,23,r,n
2024-02-17 16:00:09.200681,1,0.38777019997360185,23,r,r
2024-02-17 16:00:09.270176,1,0.0386343999998644,24,e,e
2024-02-17 16:00:09.393157,1,0.09275469998829067,25,n,n
2024-02-17 16:00:09.463161,1,0.05013109999708831,26,a,a
2024-02-17 16:00:09.615917,1,0.11656189995119348,27,d,space
2024-02-17 16:00:09.929573,1,0.28278920002048835,27,d,d
2024-02-17 16:00:09.975606,1,0.02898040000582114,28,a,a
2024-02-17 16:00:10.100200,1,0.10173850000137463,29,space,space
2024-02-17 16:00:10.484417,1,0.3542050999822095,30,u,k
2024-02-17 16:00:10.653740,1,0.14028890000190586,30,u,r
2024-02-17 16:00:10.739691,1,0.05962720001116395,30,u,a
2024-02-17 16:00:11.263106,1,0.49813399999402463,30,u,u
2024-02-17 16:00:11.507072,1,0.22689379996154457,31,k,k
2024-02-17 16:00:11.633841,1,0.10315079998690635,32,r,r
2024-02-17 16:00:11.685682,1,0.03851549996761605,33,a,a
2024-02-17 16:00:11.734327,1,0.017621700011659414,34,i,i
2024-02-17 16:00:11.802830,1,0.036931400012690574,35,n,n
2024-02-17 16:00:11.961876,1,0.12935390003258362,36,e,space
2024-02-17 16:00:12.170013,1,0.19080209999810904,36,e,e
2024-02-17 16:00:12.589021,1,0.3922117000329308,37,space,space
2024-02-17 16:00:12.791545,1,0.1777218999923207,38,m,m
2024-02-17 16:00:12.929547,1,0.11560540000209585,39,o,o
2024-02-17 16:00:13.033852,1,0.08667970000533387,40,r,r
2024-02-17 16:00:13.166577,1,0.1022584000020288,41,o,o
2024-02-17 16:00:13.275569,1,0.0786787000251934,42,c,c
2024-02-17 16:00:13.437755,1,0.14077909995103255,43,c,c
2024-02-17 16:00:13.556576,1,0.09274649998405948,44,o,o
2024-02-17 16:00:13.744546,1,0.16415259998757392,45,space,space
2024-02-17 16:00:13.872447,1,0.10931169998366386,46,s,s
2024-02-17 16:00:13.974907,1,0.07761020003817976,47,u,u
2024-02-17 16:00:14.083541,1,0.03481469996040687,48,r,r
2024-02-17 16:00:14.222860,1,0.10833269997965544,49,i,i
2024-02-17 16:00:14.322093,1,0.07431769999675453,50,n,n
2024-02-17 16:00:14.701822,1,0.3548939999891445,51,a,a
2024-02-17 16:00:14.963715,1,0.23322699998971075,52,m,m
2024-02-17 16:00:15.195177,1,0.21433149999938905,53,e,e
2024-02-17 16:00:15.556953,1,0.3256524999742396,54,space,space
2024-02-17 16:00:15.683827,1,0.10264019999885932,55,k,lshift
2024-02-17 16:00:15.834991,1,0.13767769996775314,55,k,minus
2024-02-17 16:00:16.269484,1,0.405688300030306,55,k,space
2024-02-17 16:00:16.417490,1,0.11814369994681329,55,k,k
2024-02-17 16:00:16.597415,1,0.14990720001515,56,u,u
2024-02-17 16:00:16.937670,1,0.3019015999743715,57,w,w
2024-02-17 16:00:17.029197,1,0.06453860003966838,58,a,a
2024-02-17 16:00:17.154208,1,0.08957230002852157,59,i,i
2024-02-17 16:00:17.234156,1,0.05248260003281757,60,t,t
2024-02-17 16:00:17.345151,1,0.07881630002520978,61,space,space
2024-02-17 16:00:17.562149,1,0.19774319999851286,62,l,l
2024-02-17 16:00:17.732275,1,0.1510063000023365,63,i,i
2024-02-17 16:00:17.857305,1,0.09300609998172149,64,b,b
2024-02-17 16:00:18.328432,1,0.4468339000013657,65,y,t
2024-02-17 16:00:18.652993,1,0.3047967000165954,65,y,y
2024-02-17 16:00:18.868340,1,0.18702030001441017,66,a,a
2024-02-17 16:00:19.009856,1,0.11164020001888275,67,space,space
2024-02-17 16:00:19.323395,1,0.2918356999871321,68,c,c
2024-02-17 16:00:19.419831,1,0.07163289998425171,69,a,a
2024-02-17 16:00:19.495250,1,0.0473346000071615,70,n,n
2024-02-17 16:00:19.592188,1,0.05506629997398704,71,a,a
2024-02-17 16:00:19.675783,1,0.06070470000850037,72,d,d
2024-02-17 16:00:19.827811,1,0.1134582000086084,73,a,a
2024-02-17 16:00:19.977833,1,0.1293807000038214,74,space,space
2024-02-17 16:00:20.759278,1,0.7609186000190675,75,i,i
2024-02-17 16:00:20.842956,1,0.061281399975996464,76,r,r
2024-02-17 16:00:20.886396,1,0.005127300042659044,77,e,e
2024-02-17 16:00:20.980017,1,0.06304780003847554,78,l,l
2024-02-17 16:00:21.077367,1,0.05683870002394542,79,a,a
2024-02-17 16:00:21.217709,1,0.11876679997658357,80,n,n
2024-02-17 16:00:21.285237,1,0.037793600000441074,81,d,d
2024-02-17 16:00:21.397340,1,0.08002779999515042,82,space,space
2024-02-17 16:00:21.643343,1,0.22877480002352968,83,c,c
2024-02-17 16:00:21.705767,1,0.0410534999682568,84,o,o
2024-02-17 16:00:21.799775,1,0.06478479999350384,85,n,n
2024-02-17 16:00:21.952315,1,0.11993300000904128,86,g,g
2024-02-17 16:00:22.057322,1,0.07599530002335086,87,o,o
2024-02-17 16:00:22.235310,1,0.15340379998087883,88,space,space
2024-02-17 16:00:22.562346,1,0.2970289000077173,89,s,s
2024-02-17 16:00:22.645668,1,0.06411629996728152,90,o,o
2024-02-17 16:00:22.751603,1,0.06952960003400221,91,m,m
2024-02-17 16:00:22.933121,1,0.15053899999475107,92,a,a
2024-02-17 16:00:23.019866,1,0.05493159999605268,93,l,l
2024-02-17 16:00:23.153356,1,0.10054390004370362,94,i,i
2024-02-17 16:00:23.300327,1,0.11832899996079504,95,a,a
2024-02-17 16:00:23.394689,1,0.06296789995394647,96,space,space
2024-02-17 16:00:23.700054,1,0.26452009996864945,97,e,e
2024-02-17 16:00:23.848370,1,0.11639839998679236,98,c,c
2024-02-17 16:00:23.944365,1,0.0626048999838531,99,u,u
2024-02-17 16:00:24.041998,1,0.05828830000245944,100,a,a
2024-02-17 16:00:24.225541,1,0.14336320001166314,101,d,r
2024-02-17 16:00:24.454893,1,0.20636209996882826,101,d,d
2024-02-17 16:00:24.559917,1,0.07700599997770041,102,o,o
2024-02-17 16:00:24.642136,1,0.05915849999291822,103,r,r
2024-02-17 16:00:24.772419,1,0.08147689996985719,104,space,space
2024-02-17 16:00:24.931419,1,0.13184019998880103,105,n,n
2024-02-17 16:00:25.111392,1,0.16237139998702332,106,i,i
2024-02-17 16:00:25.247382,1,0.11570550000760704,107,c,c
2024-02-17 16:00:25.365794,1,0.10028660000534728,108,a,a
2024-02-17 16:00:25.798391,1,0.4162646000040695,109,r,r
2024-02-17 16:00:25.991252,1,0.1761450999765657,110,a,a
2024-02-17 16:00:26.213401,1,0.19716119999065995,111,g,g
2024-02-17 16:00:26.302043,1,0.06919430004199967,112,u,u
2024-02-17 16:00:26.652524,1,0.3174552000127733,113,a,a
2024-02-17 16:00:26.770378,1,0.08814010000787675,114,space,space
2024-02-17 16:00:27.059834,1,0.26080869999714196,115,a,a
2024-02-17 16:00:27.130835,1,0.047749799967277795,116,l,l
2024-02-17 16:00:27.227854,1,0.05902869999408722,117,g,g
2024-02-17 16:00:27.341821,1,0.07462490000762045,118,e,e
2024-02-17 16:00:27.426653,1,0.06048009998630732,119,r,r
2024-02-17 16:00:27.519095,1,0.05310090002603829,120,i,i
2024-02-17 16:00:27.623201,1,0.0707338000065647,121,a,a
2024-02-17 16:00:27.742200,1,0.09322089998750016,122,space,space
2024-02-17 16:00:28.141985,1,0.37626569997519255,123,v,v
2024-02-17 16:00:28.280951,1,0.11476059997221455,124,e,e
2024-02-17 16:00:28.347606,1,0.048195599985774606,125,n,n
2024-02-17 16:00:29.006440,1,0.6204404000309296,126,e,e
2024-02-17 16:00:29.235353,1,0.20242489996599033,127,z,z
2024-02-17 16:00:29.423500,1,0.1571853999630548,128,u,u
2024-02-17 16:00:29.543499,1,0.09395410004071891,129,e,a
2024-02-17 16:00:29.658889,1,0.09197150002000853,129,e,e
2024-02-17 16:00:29.766862,1,0.0835780999623239,130,l,l
2024-02-17 16:00:30.072959,1,0.2733597999904305,131,a,a
2024-02-17 16:00:30.199995,1,0.10048820002702996,132,space,space
2024-02-17 16:00:30.818472,1,0.6011839999700896,133,s,s
2024-02-17 16:00:30.984509,1,0.1514039000030607,134,w,w
2024-02-17 16:00:31.101418,1,0.10125219996552914,135,a,a
2024-02-17 16:00:31.405491,1,0.2712755000102334,136,z,z
2024-02-17 16:00:31.555112,1,0.12206049996893853,137,i,i
2024-02-17 16:00:31.814107,1,0.23089449998224154,138,l,l
2024-02-17 16:00:31.902109,1,0.0689847000176087,139,a,a
2024-02-17 16:00:32.009920,1,0.07145970000419766,140,n,n
2024-02-17 16:00:32.112913,1,0.07939370005624369,141,d,d
2024-02-17 16:00:32.195046,1,0.061882999958470464,142,space,space
2024-02-17 16:00:32.353050,1,0.11948690004646778,143,t,t
2024-02-17 16:00:32.439848,1,0.05585260002408177,144,a,a
2024-02-17 16:00:32.773844,1,0.3046623999834992,145,n,z
2024-02-17 16:00:33.108610,1,0.3082705999840982,145,n,n
2024-02-17 16:00:33.186828,1,0.05272839998360723,146,z,z
2024-02-17 16:00:33.334891,1,0.1155379000119865,147,a,a
2024-02-17 16:00:33.557085,1,0.18952519999584183,148,n,n
2024-02-17 16:00:33.686049,1,0.10263119998853654,149,i,i
2024-02-17 16:00:33.915837,1,0.19838110002456233,150,a,a
2024-02-17 16:00:34.081841,1,0.13346559996716678,151,space,space
2024-02-17 16:00:34.359838,1,0.24314680002862588,152,m,m
2024-02-17 16:00:34.540560,1,0.15730079996865243,153,i,r
2024-02-17 16:00:34.855218,1,0.2884572999901138,153,i,i
2024-02-17 16:00:34.947074,1,0.06387650000397116,154,c,r
2024-02-17 16:00:35.123674,1,0.13729879999300465,154,c,c
2024-02-17 16:00:35.209146,1,0.05865800002356991,155,r,o
2024-02-17 16:00:35.282483,1,0.04633099999045953,155,r,r
2024-02-17 16:00:35.749774,1,0.43016550003085285,156,o,o
2024-02-17 16:00:35.973998,1,0.20642960001714528,157,n,s
2024-02-17 16:00:36.215562,1,0.2149900000076741,157,n,n
2024-02-17 16:00:36.307001,1,0.07323440001346171,158,e,e
2024-02-17 16:00:36.454017,1,0.11785539996344596,159,s,s
